"","Diff.Funds","Diff.Fed.Funds.Futures","X1","X2","X3","X4","X5","X6","X7"
"21",-0.24,0.579999999999998,0.0245299784266027,-0.0145898416268065,-0.184504500801795,-0.30690784984497,-0.331655526960047,0.0881713963882829,0.178100110538228
"22",-0.4,0.390000000000001,0.36262449383244,0.0924377392277489,0.0287101176287342,-0.0974459153061719,-0.0618163229820661,-0.0452916160064208,0.125919165197587
"23",-0.38,0.239999999999995,0.392882570136511,-0.161297304374392,0.0115743892558547,-0.230013673937608,-0.197187986083238,-0.00348161409884316,0.125867926615105
"24",-0.399999999999999,0.38000000000001,0.477100604955405,0.1023426556519,0.162411727738355,-0.245647312219575,0.0404630030521777,-0.141365062202095,0.253618538004814
"25",0.0299999999999994,0.670000000000002,0.359515613322342,0.0116312485417083,0.0841695777014709,0.0925902111484398,-0.120960476022775,-0.583576375247487,0.0622434075918386
"26",-0.0799999999999996,-0.140000000000001,-0.0160343821424481,-0.0432894121238616,-0.21548696857819,0.116296866568877,-0.339108455742776,0.237995987161056,-0.0925248965871364
"27",-0.25,-0.0700000000000074,-0.216976559326004,0.0515255084585846,-0.347931645756973,0.336509756906424,-0.317445631865484,0.0820568039476506,-0.0779842425352685
"28",0.0899999999999999,-0.239999999999995,-0.0472157491239079,0.033965695466439,-0.244259822699291,-0.12870584323713,-0.231055582819173,-0.0363903849521763,0.087570058440795
"29",-0.0600000000000001,0.340000000000003,0.0527705634792793,-0.01482103660428,-0.143149455827976,-0.0286047814736532,-0.24963839553728,-0.089153606864387,0.224917058442851
"30",-0.51,0.0599999999999881,0.162323084500028,-0.0562185108855167,-0.124553238484743,0.0869358433486389,-0.0778346075460979,-0.0370260424152228,0.273504507059471
"31",0.0499999999999998,0.190000000000012,0.0990790683510743,0.00316764153909099,-0.12214989938596,-0.434610835078544,-0.414738629627363,-0.0582378289503955,0.268020548490434
"32",-0.0799999999999996,0.299999999999997,0.214090145610952,0.0281456215765908,0.0142337316195864,0.0328541105951326,0.0815047820124441,-0.0337711114860358,0.248287734921898
"33",-0.12,0.0499999999999972,0.175001956908566,0.00442202978574325,-0.0360324628167895,-0.0904217995588445,-0.138134103555442,-0.0184958728936093,0.0139607547673623
"34",-0.0100000000000002,0.549999999999997,-0.159471316872507,0.0329641324396077,-0.264246993627047,0.066522854332857,-0.236531100566851,0.318304518797162,-0.183501517054117
"35",-0.17,-0.420000000000002,-0.165838970809251,0.207637272797463,-0.307582178201511,0.51105067436448,-0.013212192480166,-0.0168602400190288,-0.21291182544103
"36",0.1,-0.239999999999995,-0.137198099062749,0.106647873546692,-0.24831366493171,0.233610382403197,-0.0416098905298531,-0.327404207407655,0.32838336816844
"37",0.00999999999999979,0.150000000000006,-0.153483165156679,-0.132981784962014,-0.211955671659827,-0.0855140822350945,-0.113080116460409,0.152580421051613,-0.00643393259404061
"38",0.04,0.22999999999999,-0.13184249743935,0.0342648927364096,-0.14009034202963,-0.0852983410981157,0.0241289019007971,-0.0426969435022032,0.209398379016467
"39",-0.11,0.0500000000000114,0.218610877029758,0.0179758650193302,-0.0897460183359367,-0.0266947597804602,0.077830981492938,0.0104208062344778,0.179461715329176
"40",0.04,-0.0600000000000023,-0.15545049618878,-0.122347500377327,-0.140016326996361,-0.0955312249888486,-0.0838401141608943,0.00889293110823013,0.181248524958386
"41",0.04,0.0600000000000023,-0.0843336568097216,0.0368696081105857,-0.0648293165639194,0.11453354725929,0.190248632170154,-0.0232668173814399,0.30995824916381
"42",0.02,-0.230000000000004,-0.0352333409689737,0.148237863322164,-0.0941029298899378,0.250366937828615,-0.000596067347823503,-0.0963474153405867,0.0322839371931228
"43",-0.0300000000000002,0.039999999999992,-0.183200993463941,-0.0356784328077567,-0.0940710053381403,0.00470660701844788,0.00217839538348636,0.0422582080247034,-0.00536637121725858
"44",0.0600000000000001,-0.140000000000001,-0.00239606788960794,-0.0529711597846977,-0.0457169478703894,0.0273289405347052,0.0867885776016215,-0.0419430322806855,0.243498828175577
"45",-0.0999999999999996,0.0800000000000125,-0.231930967322326,-0.00254144963201396,-0.0600852130590272,-0.170343973164698,-0.0995366392511875,-0.0435313016651156,0.127392472099695
"46",0.0299999999999998,0.159999999999997,-0.323259929629507,-0.225418859031401,-0.167464291780379,0.0586345215127225,-0.127550693562816,0.0764995089343541,-0.0210614542928903
"47",-0.0600000000000001,-0.0799999999999983,-0.305591690473552,0.213820335368685,-0.113253591563422,0.283412673280547,0.0493284251732385,0.07113798703769,-0.000774253138163757
"48",0.0899999999999999,-0.100000000000009,-0.443924835792202,0.139036690255927,-0.0808560248523069,0.0988455738047705,0.0350605087256203,-0.144421474992392,0.21110938350549
"49",0.2,-0.0499999999999972,-0.131823501082593,-0.0955509311690934,-0.0769570260073782,0.0717754005556464,-0.0115718095719105,0.00401599180708786,-0.0256520268470722
"50",0.0899999999999999,0.0499999999999972,-0.212606531979916,-0.143204052721114,-0.176927615177995,0.339287712869775,0.0616377281658203,0.0638310789505178,0.0755957980447867
"51",0.22,-0.489999999999995,-0.659399785259621,0.054003713579124,-0.335755735226519,0.343731167803406,-0.0929403209530839,0.209584339629304,-0.00945387304310934
"52",0.45,-0.359999999999999,-0.489711393672106,0.217308533785107,-0.224433168551332,0.439995622287726,0.10294294066631,0.268870870078144,0.126990487075078
"53",0.24,-0.600000000000009,-0.544791857050131,-0.0144917340015998,-0.303939686217866,0.444677158047304,0.171911733227644,0.154640068511439,0.202151121978143
"54",0.00999999999999979,-0.259999999999991,-0.352207237386539,-0.1428445721621,-0.172212956182835,0.0493058682668845,-0.0186221526615529,0.0367572256414469,0.0722016076482558
"55",0.21,-0.180000000000007,-0.303369553404748,-0.039370596667184,-0.159860329647541,0.240118728855649,0.184576534343658,0.167989805589894,0.352971589347788
"56",0.260000000000001,-0.00999999999999091,-0.487117403186397,-0.0390827524854055,-0.219950408933897,0.164083308961951,-0.035662282086445,-0.113031529395957,0.0858934420525463
"57",0.0299999999999994,-0.13000000000001,-0.405741235430953,0.159754912953046,-0.11050649198873,0.251209053887592,0.15390367457134,-0.0270282496715926,0.186799198411114
"58",0.53,-0.359999999999999,-0.486325277588831,0.0485607201639812,-0.334593227424418,0.378191298329839,-0.092401898135212,0.141354846164511,0.182946483526522
"59",0.16,-0.269999999999996,-0.573493213162907,-0.0697739421252874,-0.251509777482578,0.32889415622107,0.180913974966297,0.243286582710437,0.0603497498867335
"60",0.0800000000000001,-0.590000000000003,-0.596077838101445,0.12152132884356,-0.327301117941198,0.349085298149019,0.000629924814213425,0.140193021820352,0.0779043902147388
"61",0.39,-0.489999999999995,-0.258571717202621,-0.0687403099275924,-0.169661433235948,0.129303711914588,0.200981625710978,0.0490283281501014,0.196351779389933
"62",0.0600000000000005,0.450000000000003,-0.0488402465371379,-0.04538730355335,0.0235385691043664,-0.0393783230663273,0.200263716370183,-0.070207961954467,0.183496390524391
"63",0.0699999999999994,0.259999999999991,-0.0611542117033971,-0.0353530558975711,0.0822978103007994,-0.244105842889724,0.0695185192324024,-0.110087625995371,0.262036465792196
"64",-0.04,0.0200000000000102,0.121662554544841,-0.249470926335651,0.158050827877609,-0.103138445840716,0.158713317963356,-0.0821923263798892,0.210668759532858
"65",-0.00999999999999979,0.0999999999999943,0.0576686635433548,0.11240740312743,0.159341968705982,-0.244881340480043,-0.0843888761913253,-0.141313829958641,-0.0816656969135589
"66",-0.15,0.519999999999996,-0.182325333373446,-0.0860220165594254,0.181960886829804,-0.452891269313211,0.00198607128706366,-0.159177871540185,-0.0169244798238155
"67",-0.109999999999999,0.210000000000008,0.137422677367201,-0.0287090645618283,0.286356652711444,0.0503049914872183,0.18670558709572,-0.122345418158173,-0.116938417201855
"68",0.0599999999999996,-0.100000000000009,-0.404849503311356,0.00153748263073818,-0.0378726451218547,-0.0416228017062488,-0.245892514720924,0.0613118894369757,-0.412693829251218
"69",-0.04,0.13000000000001,-0.246610200872564,-0.0185585941262334,0.155599796814353,-0.288430903582262,-0.034667941908444,-0.157593508321484,-0.0255183947000866
"70",0.04,-0.0100000000000051,0.0124938263187489,-0.156018779643859,0.243978058681811,-0.0928364330844429,0.226601781205076,-0.0533221144923792,0.0497727716920381
"71",-0.2,0.0900000000000034,-0.0748159222681609,0.0585694167418036,0.242733809532064,-0.127752528245597,-0.0343505238512981,-0.158390334817972,-0.182484219155251
"72",-0.04,0.22999999999999,-0.105656754406999,-0.196658508292851,0.150368386708173,-0.241481834816823,-0.140658947243911,-0.120653382954757,-0.165249650879541
"73",-0.34,0.0400000000000063,0.347090272419664,-0.145013966878629,0.4419930034076,-0.100034341822536,0.288732347811903,0.115563626350445,-0.0496348326130721
"74",0.0899999999999999,0.280000000000001,-0.513893656726208,0.157235270280157,0.0859733058018892,-0.288524741649932,-0.275267521015224,-0.240898415543446,-0.29157368308258
"75",-0.0899999999999999,-0.230000000000004,-0.130561964599613,-0.207814183300713,0.126068527104126,0.304338286200005,0.0824647892003897,0.0050090510973944,-0.145332211393937
"76",0.0200000000000005,-0.179999999999993,-0.35461035351162,0.0231841098538243,-0.024887214150344,0.0538160837375774,-0.273012184647655,0.116825426300164,-0.100509870185788
"77",0.0299999999999994,-0.13000000000001,-0.412314375654803,0.103953093494584,0.028528348424031,0.0443004961866607,-0.0101595804626681,-0.143062734000836,-0.0953517544621528
"78",0.130000000000001,-0.149999999999991,-0.441253922005744,0.115557322382529,-0.0657953234146191,0.0633106688435406,-0.052190611044369,0.049256884949102,0.0166591440869829
"79",-0.180000000000001,-0.0600000000000023,-0.129550797639224,-0.0710002531807459,0.157881251759823,0.0389024947596427,0.167721684416931,0.100376991132753,0.090498578652514
"80",0.0800000000000001,-0.120000000000005,-0.20409817311616,-0.0260148373642038,0.0618491391958023,-0.12175453853757,0.0313489877791429,-0.100066444289118,0.0947938321346525
"81",-0.0599999999999996,-0.0799999999999983,-0.380227743758277,-0.151320420085211,-0.0522669763913783,0.104420810406255,-0.112835545001664,0.085100419889506,-0.124638799318399
"82",0.0699999999999994,0.170000000000002,-0.0868380547707516,-0.0844182382891032,0.176476316439467,-0.0972660038870521,0.212050265011605,-0.246310622178198,0.0736745931288047
"83",-0.0199999999999996,0.239999999999995,-0.348479351421037,-0.0604948894702147,0.0508142401303158,-0.283082985853174,-0.158034084294597,-0.130766337130075,0.0633156798698154
"84",-0.04,0.100000000000009,-0.204429074405987,0.0321035819685084,0.0722804440649988,-0.0064000474173872,-0.0115909605783262,0.121741749878212,-0.182620308132396
"85",-0.0599999999999996,-0.100000000000009,-0.176217652887924,0.0524231229951117,0.0661299829887056,0.171208930030505,0.0348128263506399,-0.185379953723449,-0.175484103703202
"86",0.199999999999999,-0.0999999999999943,-0.462786604934109,0.0661517903958555,-0.0327198382844717,-0.118787427591275,-0.205522436866997,-0.140923034912561,-0.156595164541035
"87",0.12,-0.0799999999999983,-0.446912758064844,0.124461392375361,0.00385361486954881,0.107885899069091,0.00805630661624017,0.161373388085299,-0.0920330063631163
"88",-0.00999999999999979,-0.280000000000001,-0.178278466491713,0.0547839201322,0.126763233024794,0.173116566101039,0.246309338064083,0.142433517511094,-0.0526929920406808
"89",0.0599999999999996,0.0100000000000051,-0.246281076910284,-0.0550189448167708,0.0674287022341717,-0.194304481812057,-0.0192069731641605,-0.188583265098992,0.0450086088443179
"90",-0.04,0.039999999999992,-0.226327937263212,-0.179271911620985,0.116017674574217,-0.270940470123749,-0.0377518967099069,-0.180002485080564,0.0585325012016682
"91",0.0200000000000005,0.0600000000000023,-0.3162398720538,-0.0417947026233891,0.129840369918512,-0.172290276374969,-0.102678929550491,-0.264009044039614,-0.0848567719161096
"92",0,0.129999999999995,-0.324052041525039,-0.0231058106867156,0.0149036662995757,-0.183012020599758,-0.101833442226502,0.243128217427316,-0.164779871020091
"93",-0.04,-0.109999999999999,-0.393294478653355,-0.0860518089503432,0.148172157609397,-0.190429942148035,-0.036421369911829,-0.0524320687332946,-0.152757678141748
"94",0.0199999999999996,0.0600000000000023,-0.433687388743505,0.0342769741673606,0.124830542847308,-0.300820607782617,-0.0602972695522333,0.0488901095671561,-0.0619137044559753
"95",-0.0199999999999996,0.0799999999999983,-0.50361326409152,0.088749066847051,0.122936106890246,-0.236774746321169,0.00946353753728041,-0.0216379726891352,0.0446241676037812
"96",0.0599999999999996,-0.0699999999999932,-0.179193583833705,0.0668158849637378,0.231595923242157,0.0275858550203657,0.166513020781407,-0.0559054789862009,-0.194590938255556
"97",-0.0499999999999998,0.0699999999999932,-0.270735739103666,0.0186259267701086,0.286840246548474,-0.362272540893483,0.0631361570022844,0.0167883627974783,-0.0597028749397258
"98",-0.0199999999999996,0.230000000000004,-0.219683619804004,-0.0842539309804428,0.265560195077404,-0.0476204838500229,0.0701854507098261,-0.22813671922882,-0.0495193177011043
"99",-0.04,-0.109999999999999,-0.118215334733437,-0.061497143718982,0.276272124205901,-0.00549894831003681,0.0529711506453449,-0.138284337882848,-0.240917438169834
"100",0.04,-0.0900000000000034,-0.33582511584954,-0.149947874504714,0.177934721254591,-0.13200109824884,0.0978504028392554,-0.064630813710996,-0.155266773822707
"101",0.0699999999999994,-0.039999999999992,-0.308812981623795,-0.100852950086578,0.205159353630806,-0.0488723819590386,-0.00962111453009896,0.0574767338834109,-0.110500186100935
"102",-0.0199999999999996,0.0499999999999972,0.111043669102556,0.0726119040858086,0.501104117696481,0.0886677856509473,0.31525882871039,-0.104532707076564,-0.202240518905675
"103",0.00999999999999979,0.00999999999999091,0.133441450144495,-0.241258741199277,0.439040064212421,0.0987982803218175,0.134349920990699,-0.126481878021411,-0.19689203086938
"104",-0.04,-0.00999999999999091,-0.697965186186709,0.217824086296065,0.0814116577342053,-0.549378959644753,-0.489432696196326,0.413704122810474,-0.0969694704506445
"105",-0.44,0.25,0.105816197838876,-0.0420517611404665,0.606435805788541,-0.487017073564488,0.115579381008136,-0.0787230084679274,0.267046024351385
"106",-0.24,0.599999999999994,-0.0456926845784122,-0.290102437429642,0.482801313964142,-0.657257710221956,-0.278869732832697,0.0864287652892084,-0.029001650960931
"107",-0.15,0.280000000000001,-0.228346089325137,0.0454441772609794,0.220714621134783,0.297201772762117,0.102510431883917,-0.380531353023997,-0.180690357997465
"108",-0.0499999999999998,-0.209999999999994,-0.276932926988424,-0.148768394176114,0.283835288269714,-0.0676084219987267,0.00783927840516639,-0.195001397738578,-0.00668536393546776
"109",0.13,-0.0300000000000011,-0.171449265340941,-0.154328763840781,0.222243092959001,-0.0112600987474512,-0.114577890234275,-0.0318800054874967,-0.147027199073457
"110",0.0499999999999998,-0.0400000000000063,-0.385361114053503,0.172510264024658,0.20871946247508,0.142108595486066,-0.107311553024777,-0.126342177864052,-0.178211320034982
"111",-0.0699999999999994,-0.25,-0.115633042419569,-0.219390768963603,0.213120304926396,0.173910771327591,0.0347029187189847,0.0847640119090078,-0.291715250819389
"112",0,0.120000000000005,-0.140539677344305,-0.451327681000944,0.22066488945161,-0.0763593059725934,-0.0140411998876105,0.0173527468071489,-0.0831276995575968
"113",0.0199999999999996,-0.0499999999999972,-0.379478827416845,0.395424958286968,0.114777087584327,0.160616451004582,-0.198812034054307,-0.102242665116667,-0.0859145049202013
"114",0.23,-0.240000000000009,-0.0616134421837022,0.030705496113673,0.192215668631077,0.439127524137941,0.0829844069452188,0.00827522269658451,-0.0974831528367115
"115",0.0800000000000001,-0.159999999999997,-0.303287630668733,-0.309895408990859,0.180310934633581,-0.106740014224176,0.0644141500869665,0.00472161247015687,-0.0260967561669458
"116",0.149999999999999,-0.0999999999999943,-0.320819170824806,0.0337569982794687,0.114396368927946,0.0920042835930827,-0.14039395174122,0.183300578825541,-0.0176142098045629
"117",-0.0199999999999996,-0.100000000000009,-0.0090958271240091,-0.186458375957234,0.267286687150617,0.0645566437608394,0.192797896090321,0.00286903403216242,0.0639508229294724
"118",0.22,0.0550000000000068,-0.54248382928223,0.257859736731308,0.00963720516540655,0.0292657081755413,-0.238803140460897,0.144746445825178,0.00363592468271106
"119",-0.12,-0.150000000000006,-0.354280763997502,-0.064611842176545,0.118720229164712,0.0726821910605309,0.0922558717223511,-0.193011337351713,-0.0235140145211125
"120",0.15,-0.185000000000002,-0.472173568727666,-0.0758693718303866,0.0236755245930224,0.175499903989071,-0.0811551904630718,-0.00376952018664563,-0.0660009924883131
"121",0.28,-0.280000000000001,-0.292917395396846,-0.0734840065584844,0.134940007535661,0.295035852373438,0.167181265924782,-0.0827966379977849,0.228381147196955
"122",0.119999999999999,-0.25,-0.209630484097797,-0.134138142271953,0.15649039659233,0.238860253475807,0.0902717563710848,0.212190528811446,-0.251153116947839
"123",0.17,-0.0299999999999869,-0.373015756397419,-0.144901210203941,0.12821394556752,-0.00442423677164897,0.0207294024461985,-0.0157211920839585,0.0791699954073615
"124",0.25,-0.190000000000012,-0.346951743786487,0.582542614128368,0.252023432844777,-0.169972902626408,-0.0306749246468731,0.0109247461420366,0.0896804247037166
"125",0.260000000000001,-0.219999999999999,0.0330716023751004,-0.103601203311333,0.232518217333043,0.505474691125588,-0.0617128993142633,0.238468252794181,-0.636272495803049
"126",0.00999999999999979,-0.325000000000003,-0.143533605064575,-0.493007850180678,0.22919287129579,-0.464570126762597,0.0466411537388822,-0.0425907488207596,0.20667332068629
"127",-0.04,0.25,0.0273030219500646,0.268481049720685,0.355951413036253,-0.0468450598604302,0.132625124235628,-0.0854830967574814,-0.125426816578952
"128",0.0199999999999996,0.0700000000000074,0.148585012944263,0.206064129615479,0.460820497193295,0.0310120692152244,0.188638291992839,-0.100761455624956,-0.115744919679157
"129",-0.00999999999999979,0.170000000000002,-0.215330188155233,-0.551809604078295,0.153022525789543,-0.207778146655076,-0.164375981613948,0.231372246752624,-0.297185833906616
"130",0,0.144999999999996,0.0766407740226792,0.353541092944465,0.460924554387348,0.0035088262359995,0.205265200215288,0.0564643929863969,-0.0878436512211462
"131",-0.109999999999999,0.0250000000000057,0.00938382477227749,-0.0758037290716714,0.410773365676896,-0.00695230515262771,0.142732198154742,0.134049970356336,-0.2111209778142
"132",-0.42,0.214999999999989,0.219078186580524,-0.126722042065694,0.575514618134379,-0.482294345011023,-0.0165419293882838,0.0680999811449563,0.0899120285478607
"133",-0.49,0.510000000000005,0.483864260821889,-0.413600794993082,0.666731778745288,-0.493117617915153,-0.028000711965109,-0.00425335308489614,-0.0759129270045971
"134",-0.180000000000001,0.820000000000007,0.344735434697797,0.313046657086871,0.66788759162285,-0.064429511291508,-0.110100101225079,-0.172735342697449,-0.180127248846027
"135",-0.51,0.274999999999991,0.392022167212061,0.219626239313777,0.704775933330772,-0.319284961614358,-0.0336141098276876,0.249654579530948,-0.133483369134528
"136",-0.59,0.275000000000006,0.530552319465476,-0.267813188791033,0.527703225603912,-0.115306950141769,-0.287328375937081,0.155932998086931,-0.367553126488356
"137",-0.24,0.265000000000001,0.364778017931921,-0.332180761167323,0.366316278123606,0.10252646843282,-0.234191283247103,-0.318859184284414,-0.217832438305527
"138",-0.2,0.340000000000003,0.52343097353874,0.230637852721724,0.522672713405321,0.0461819252967949,-0.168086339161925,-0.0217079312396532,-0.00579980183888249
"139",-0.12,0.0449999999999875,0.362507193290852,0.281958822585184,0.384311237253688,0.234324671001475,-0.174660165251349,-0.0351200006392398,0.0436249650354286
"140",-0.58,0.300000000000011,0.479474211052318,-0.341947504251721,0.365891168603117,0.0568336285229716,-0.355299001578812,0.0108601462158999,0.0339155281111074
"141",-0.58,0.169999999999987,0.779916776116675,0.00784795597472319,0.627686546725859,-0.32943281613661,-0.0554084954597072,0.833228356993213,0.461399320626107
"142",-0.4,0.925000000000011,0.579755363785837,0.307335879709331,0.437217445618596,0.116755585945478,-0.702474473975018,-0.761020117404914,-0.430949402535674
"143",-0.27,0.349999999999994,0.616288480510339,-0.151864759489717,0.293547593449033,0.195948035984908,-0.370212363197031,0.0582630540547224,0.194458035908249
"144",-0.0900000000000001,0.105000000000004,0.350004478996618,0.0502861071798113,0.128012549960435,0.338719224548454,-0.38454559524376,0.0352323396500192,0.0999131938396681
"145",0.01,-0.019999999999996,0.167334616144777,-0.152287980909385,0.0139147835620051,0.231828241833039,-0.516922219957639,0.123091704663876,-0.0221086953093279
"146",-0.01,-0.135000000000005,0.122813183339849,-0.0155092709667516,0.150628021896466,0.337740071658315,-0.23162360397498,0.0843154649684477,0.230284645879379
"147",0.02,0,-0.00306679151205937,-0.225330202569824,-0.147638080884252,0.492165105495239,-0.452893449728847,0.0547119032437706,-0.0107058128311157
"148",0,-0.469999999999999,0.128770440852963,-0.0463019934902585,0.0130568254028933,0.214255852620763,-0.38882736327087,0.0654696565606567,0.221408641300686
"149",0,0.319999999999993,0.0193109526777073,0.27946741431992,0.0975486494417991,0.143913440499796,-0.335800808362781,0.0693109256363969,0.435523654968732
"150",-0.02,0.0150000000000006,-0.080263698627083,0.0111027096284028,0.0540141396583215,0.00789891569086916,-0.438152248972761,0.262794842683149,0.270453833990757
"151",0.01,0.219999999999999,0.20470022812278,-0.0535595945689524,0.225888846856631,-0.0219928257444525,-0.109603380684442,0.416102594794979,0.434595485190147
"152",0.01,0.225000000000009,0.141280712297158,-0.0782457659123746,0.190148154685111,0.0347656107736496,-0.265947395454936,-0.0255171176996011,0.150705733455392
"153",0,0.0249999999999915,0.150456492621468,0.0633294527475685,0.286522753264267,0.0820263694297674,-0.115424966672185,0.233374223841026,0.234841983814953
"154",-0.41,0.285000000000011,0.148140857553891,-0.0624280969228937,0.234240248534726,0.17621863546741,-0.113878735095284,0.199567885621183,0.0649896526287877
"155",-0.1,0.0599999999999881,0.120325260482051,0.0692160456780479,0.170298083531883,-0.0358879392516535,-0.478919408607564,-0.149938626834812,0.160649370878295
"156",0,-0.00999999999999091,0.322221604393866,-0.0345115403825156,0.289281697781746,0.347400269956857,-0.115407580722777,-0.0407065747392844,0.178235624864068
"157",0.02,0.114999999999995,-0.133767474473333,-0.408342841963971,0.0266146678315618,0.0636668893654694,-0.297261286001325,0.14263118586849,0.302812296123881
"158",-0.01,0.019999999999996,0.226367557042986,-0.0730902743835426,0.21651601636627,0.0637102791513611,-0.297188914391108,0.383202172943081,0.171929121251119
"159",0.01,0.0450000000000017,0.166010288783628,0.176714960620176,0.237778296922924,0.135582804476959,-0.283171446649318,-0.157470372235843,0.124123804834873
"160",0,0.0949999999999989,0.28239931376207,0.631323303263529,0.405167214889383,0.392056854317501,-0.00695096703663228,-0.373257792790014,0.229685237084398
"161",-0.04,-0.039999999999992,0.113088797724016,-0.395700439356559,0.209147299946158,-0.124307279730941,-0.222913416558498,-0.220400364023001,0.460901776990252
"162",-0.21,0.0649999999999977,0.0947382239597134,-0.486734541203617,0.226729200925023,0.0175766700885475,-0.404232799702563,-0.164957451577147,0.118906622589334
"163",0.02,0.0549999999999926,-0.0390549618342987,-0.00941281940428987,0.119336119438707,0.39871325535045,-0.43424119905279,0.230245607439212,-0.233370364624235
"164",-0.02,-0.0699999999999932,-0.00200015378041254,-0.0980682173087232,0.11472574678595,0.478010152623583,-0.0671029497757948,0.100809300351808,-0.00873117639407034
"165",0,-0.0250000000000057,-0.20591754987844,0.0112332594936871,0.066691686980655,0.0817985294255162,-0.422576022033138,-0.177031568971444,0.214210330877246
"166",-0.01,0.0500000000000114,-0.147163416878678,0.132263689543142,0.205192742202217,0.136527311687447,-0.0638687324066476,-0.163403862152495,0.472209508674573
"167",-0.02,-0.105000000000004,-0.249172624373004,-0.0580889212598648,0.0353451793160841,0.148298201443077,-0.404150222235726,0.116920113713096,0.217831061584935
"168",0.02,-0.105000000000004,-0.0658008685109022,-0.270055436154507,0.14210858341643,0.185022221168342,-0.111626834033384,0.0326148837285503,0.26182596225708
"169",0.01,0.085000000000008,-0.160555465015636,-0.295904506352001,0.102194925080917,0.0884790308317426,-0.097981011739449,-0.0400334257442047,0.253121627461083
"170",-0.01,0.0249999999999915,-0.226793515923619,0.16892987608296,0.121900567922964,0.0402778555991026,-0.235834170932353,0.139325498402425,0.194993293628308
"171",0,0.0100000000000051,-0.212494753733504,-0.00892925384197679,0.24189454071467,0.1397561292189,0.0250204970744726,-0.121071606309741,0.220207000927756
"172",0,-0.00499999999999545,-0.373345310034393,0.104055633169522,0.079259098974718,0.324117289145552,0.00334499914201894,0.265099356546966,-0.0121614805439843
"173",0.03,-0.320000000000007,-0.446586980704203,-0.146892913453748,-0.0378988667743787,0.37895345426405,-0.155462207894211,0.372753499074982,0.0433885869763781
